,sbb_stop_to_stop_lausanne_region.stop_id_a,sbb_stop_to_stop_lausanne_region.stop_id_b,sbb_stop_to_stop_lausanne_region.distance
4528,8592153,8504003:0:1,230.11183
4529,8592153,8504003:0:2,229.4721
4530,8592154,8593861,271.99576
4531,8592154,8592156,395.63324
4532,8592154,Parent8501122,298.81644
4533,8592154,8592164,129.75351
4534,8592154,8501122:0:2,254.32991
4535,8592154,8501122:0:1,251.39452
4536,8592154,8501318,450.5229
4537,8592154,8592158,366.38245
4538,8592154,8592150,466.15604
4539,8592154,8592160,436.41583
4540,8592179,8592049,332.4204
4541,8592179,8518452:0:3,477.09033
4542,8592179,8592211,314.07117
4543,8592179,8518452:0:1,486.65698
4544,8592179,8510543,190.02795
4545,8592179,Parent8518452,392.98004
4546,8592179,8518452:0:4,472.81833
4547,8592179,8592217,131.23267
4548,8592179,8592180,319.35413
4549,8592179,8518452:0:2,482.1966
